zpid,lgbm_pred
1013802,12.999823
1001935,11.941452
1011013,13.032605
1007979,13.256443
1013148,13.89629
1001590,13.810454
1005324,13.678347
1014915,13.741603
1013440,13.794932
1002497,13.638815
1000498,13.334424
1013940,13.041003
1005504,13.208497
1016212,12.255825
1013399,12.887494
1010318,12.693296
1009331,13.839782
1006875,12.692146
1011719,13.10865
1010609,13.546443
1016306,11.547919
1005217,13.487627
1006218,12.870713
1012219,13.799917
1006460,11.913679
1007089,12.932747
1016621,13.121826
1002435,12.916463
1008664,13.584908
1000110,13.409685
1013056,13.388954
1015255,13.770187
1000786,12.996192
1005894,13.511292
1008368,12.657626
1005925,13.756822
1017524,13.079733
1014120,11.694893
1006313,11.934084
1009141,13.69587
1008915,13.408655
1004122,13.460686
1016330,13.065853
1002058,13.18421
1001597,11.728911
1004924,13.924254
1007582,13.137928
1008002,13.158469
1017596,14.074248
1001656,12.012761
1009995,12.944436
1000602,13.993597
1016650,12.721903
1009081,13.493008
1007706,12.847494
1011347,12.335406
1007008,13.475897
1005968,11.807092
1004458,12.443856
1016766,13.447547
1015353,12.28917
1004733,13.232865
1004456,12.746274
1011831,12.910439
1013991,12.102894
1005591,12.088932
1001116,14.102689
1007447,13.97222
1009975,13.635107
1002115,13.174587
1004361,13.09584
1015655,13.475168
1000269,12.123306
1010229,13.241165
1014842,12.815744
1015147,13.367548
1006528,12.749594
1007386,13.193959
1015027,12.554466
1015385,13.607995
1014595,11.79791
1010656,12.576519
1015901,12.827308
1000011,14.037738
1007467,12.202434
1016561,13.604216
1017592,12.569358
1001669,13.24754
1000153,13.37096
1015525,12.913935
1010248,12.435674
1004264,13.653136
1012681,12.64744
1003243,12.263125
1015160,13.226347
1008261,12.638521
1016439,13.820121
1004995,12.387105
1005672,13.340934
1013775,13.974212
1011327,12.829196
1013349,13.369174
1015837,12.528199
1004190,13.345072
1003463,12.566614
1010682,13.387206
1010982,12.916436
1017041,13.908161
1000346,12.366251
1005213,12.949315
1000177,13.324134
1015579,13.652056
1005578,12.29279
1000353,13.489813
1013324,12.382253
1011918,13.929591
1015786,12.399227
1009901,12.659587
1010583,13.521108
1011399,12.766231
1013714,12.659248
1002450,13.908245
1013344,13.905923
1003781,12.221176
1017299,11.867605
1009385,12.587927
1014846,13.44636
1009863,12.272697
1007204,11.623002
1014127,13.802558
1000131,12.832603
1009419,12.684019
1007050,13.758576
1000549,12.969359
1004941,13.291688
1003984,13.071331
1010103,12.592687
1002282,13.293481
1003108,13.685906
1011263,13.98679
1005491,11.959922
1002374,12.947241
1000775,13.484541
1011824,13.821045
1012172,13.01651
1005532,12.586299
1016098,12.48059
1008574,13.694359
1005334,14.128558
1003361,13.17703
1007121,12.665048
1017048,12.829092
1013702,12.740173
1009859,13.259091
1000406,12.891994
1012151,12.757855
1014693,13.192508
1001366,14.129214
1011575,12.859897
1014773,13.568294
1003987,12.902518
1008131,12.002467
1000536,12.248485
1001086,12.963653
1005670,13.893241
1013675,13.250512
1006013,12.445667
1016490,12.99577
1011300,13.662267
1016707,13.920264
1008376,12.84289
1007086,13.777954
1001251,12.565653
1009950,13.233743
1016289,11.642309
1003358,11.597523
1008264,12.452564
1008190,13.946796
1012537,13.136636
1013693,12.894462
1004184,13.005686
1008383,13.811479
1002108,13.741789
1007321,12.966782
1007390,13.387247
1008451,12.779001
1002949,12.760803
1007100,12.803464
1008756,12.07666
1016453,13.611661
1004489,13.115447
1000292,13.052706
1009952,13.705098
1002201,12.791159
1014642,12.748934
1011175,13.7059
1003293,14.162604
1006775,12.918653
1002152,11.574888
1015149,12.317963
1009789,13.212946
1003736,14.024695
1001785,13.528458
1014311,13.311899
1017572,13.684191
1014698,14.100202
1002341,13.627413
1007490,12.185115
1006487,12.239845
1001154,13.683095
1009099,13.648632
1011025,13.409686
1006065,13.398173
1011102,13.523501
1009324,13.003754
1003504,13.063893
1007548,12.908353
1009685,11.841164
1013163,12.320081
1017591,11.789737
1009816,13.136784
1000229,11.740809
1003123,12.51678
1010850,11.985698
1003290,13.251248
1016217,12.928205
1006849,12.696525
1006008,12.384878
1009221,12.38066
1011557,12.455498
1003784,13.452262
1003220,13.863787
1012740,12.510181
1009774,13.987319
1010084,13.458234
1011980,14.10034
1007377,13.038327
1007961,13.59409
1003321,13.668053
1013893,13.117436
1000106,13.588555
1000099,11.44259
1007778,12.863505
1008887,13.287258
1003299,12.321538
1000324,13.360769
1000006,13.295319
1001930,13.482961
1000910,13.985799
1015775,12.729092
1015974,12.116753
1017091,12.481509
1009799,13.615239
1008088,13.276535
1002420,12.836723
1010543,12.792051
1000453,12.656061
1014740,12.75554
1017002,13.345525
1017291,12.828613
1008132,12.027592
1009128,12.903191
1006461,13.510867
1016183,13.212134
1013947,12.895381
1011958,13.219052
1014910,13.081623
1009920,13.114026
1015332,12.639559
1011065,13.506135
1009386,12.280226
1006203,12.761464
1009601,13.35887
1003527,11.62837
1012716,12.472718
1002985,12.915542
1010425,12.661576
1014635,12.68211
1002305,12.80879
1010052,13.82245
1005904,12.868962
1007620,12.298889
1011285,12.342077
1006394,13.659144
1010818,13.534258
1000913,13.329971
1003216,12.401167
1014885,13.253766
1017433,13.783242
1010948,13.622014
1010391,13.022104
1007469,13.987306
1008083,12.525552
1005548,12.099724
1011085,13.162537
1010887,13.052822
1008880,13.13756
1015537,12.753994
1008348,13.096826
1008437,12.170891
1005224,11.906796
1002437,13.120856
1016909,13.999224
1001113,13.732994
1012508,12.849139
1006999,12.756508
1011170,12.176256
1001139,12.579052
1000428,13.299601
1011994,12.887631
1008024,13.249795
1008778,12.755885
1002422,13.458695
1014531,12.569888
1011558,13.727769
1012382,13.136874
1009787,13.207465
1008632,13.863862
1013422,12.343665
1011242,13.425965
1008630,13.014985
1010926,13.137846
1012470,13.327885
1010086,12.376722
1011413,12.77774
1006743,12.951489
1009939,13.687
1014370,13.293328
1002972,12.769526
1009088,12.648279
1001539,14.000231
1001303,12.424681
1011100,12.48193
1013584,13.136905
1004934,13.112724
1013275,13.137611
1007215,13.888399
1010773,13.335647
1007837,12.64019
1015937,12.63525
1014294,13.793088
1007208,13.922113
1014819,12.141301
1001774,13.570946
1013895,13.188988
1017370,11.926295
1008115,13.15921
1001752,13.333745
1012482,14.110081
1016468,13.365172
1013123,13.181355
1003952,12.756298
1003666,13.05544
1002877,13.827541
1017435,12.531264
1004237,13.290703
1011078,13.408678
1015683,13.395388
1002137,12.230941
1016059,13.185602
1017069,13.792447
1015900,13.15272
1013801,13.159204
1005320,13.465862
1016331,13.5222
1010865,13.099172
1015203,13.77179
1002840,13.296076
1004310,12.888101
1013128,12.877694
1000518,12.856471
1006756,14.093689
1003994,12.756374
1010862,11.574824
1014395,12.367767
1007030,13.354511
1001340,13.123667
1002127,13.02592
1011180,12.563195
1010708,13.710355
1012385,13.313248
1016721,12.544782
1012527,13.111467
1013856,12.966803
1010745,13.094305
1004087,13.087732
1010673,13.421201
1011114,12.97104
1011033,12.837894
1008332,12.204996
1011150,12.246338
1016920,13.120663
1003687,13.163062
1009727,12.388497
1009058,12.480522
1007762,12.859294
1005065,13.360844
1014868,13.106936
1011159,12.869793
1009343,13.123209
1005676,13.565
1014049,13.633206
1000890,12.696434
1013665,12.710016
1000382,12.359569
1013466,11.880626
1007977,13.226302
1000160,13.251349
1002538,13.532519
1004951,12.991175
1000243,13.14842
1010396,13.323908
1000469,13.551364
1002262,12.769008
1010299,13.630992
1004919,13.898089
1001982,13.463139
1000189,12.515385
1016296,12.241525
1009819,13.507417
1010039,12.325669
1008388,12.488866
1012175,13.172392
1003866,13.40429
1014361,12.349694
1006685,12.725273
1004522,13.342668
1003465,12.952531
1004319,12.415863
1001764,12.673094
1013892,13.658873
1012777,13.336218
1004929,12.867235
1003609,12.871148
1006152,12.755788
1009230,13.633113
1016288,13.350425
1005433,13.617827
1006029,12.206126
1015853,13.292913
1000415,13.211005
1007010,12.788639
1011476,12.701783
1014639,12.741069
1001714,14.077185
1005788,12.822066
1007323,11.781238
1005690,13.745771
1002790,13.287646
1005734,13.097028
1009703,12.559801
1003287,14.027384
1003953,12.680185
1008748,12.872509
1006412,12.740267
1011754,13.099298
1004948,13.628579
1013824,12.784651
1011891,12.865836
1001803,13.386232
1015342,13.499501
1004196,12.523344
1002864,13.155496
1003794,13.144589
1007920,12.513885
1015371,12.742893
1016467,12.863299
1008141,12.869682
1009925,12.62152
1013601,13.962123
1015130,13.375791
1001474,12.756639
1008070,12.91235
1002011,12.564627
1005454,12.352392
1012542,13.326717
1014657,13.986651
1013420,12.786268
1013793,13.455044
1005381,13.2419
1013126,12.786367
1014784,12.956176
1014269,11.793308
1013465,12.325268
1006102,11.908151
1000472,12.688005
1007685,14.095452
1009207,12.914565
1016689,13.012457
1014007,12.680507
1010437,13.004456
1013785,12.579802
1011019,12.071418
1012553,12.652966
1009223,12.864855
1003593,13.457074
1001463,14.001583
1007137,12.886832
1010073,12.873017
1009416,12.825616
1015138,13.584162
1001158,13.301935
1008547,13.439265
1007820,13.265984
1008834,13.399509
1004669,12.399217
1000013,12.382858
1013283,11.993326
1016851,12.466838
1003356,13.057378
1016465,13.016723
1011964,13.213271
1010602,13.451076
1011230,12.438114
1007122,12.871396
1000418,11.829417
1009148,12.305474
1011581,13.657418
1006847,13.57104
1004981,13.281391
1015358,14.122212
1011330,13.368447
1012879,13.393649
1010321,12.473204
1017248,12.240588
1004078,13.332477
1013300,13.567206
1009931,13.122548
1009555,12.812812
1009365,12.835805
1003170,13.996357
1009196,12.281856
1017514,12.237123
1006904,12.731478
1016803,13.276637
1015876,13.346069
1010858,13.621094
1008255,13.585049
1014373,12.467749
1005987,14.061887
1001652,13.02772
1001813,13.660832
1009496,13.492277
1016863,12.736441
1016270,13.913324
1006627,12.897009
1001845,12.925731
1004997,12.903715
1015437,13.179079
1013212,12.380784
1005444,13.02656
1011369,12.064131
1002647,12.281558
1011363,12.870715
1005728,13.161535
1009067,12.461035
1009209,13.56761
1010132,11.544125
1005856,13.248731
1015543,12.640162
1014502,14.001941
1002651,12.513081
1000687,12.048051
1006674,12.488608
1001140,13.394832
1012839,13.305282
1010767,13.1952
1009903,12.92074
1010930,12.933707
1003064,12.921243
1014705,13.329279
1015637,14.001649
1016514,12.360542
1016768,13.93981
1015719,13.064737
1013699,12.945638
1014016,13.638925
1005141,13.801661
1011294,12.757356
1016116,12.405567
1003375,13.453648
1015516,12.973798
1013220,13.640467
1000377,13.16876
1002968,13.748773
1001696,12.025449
1015675,12.325973
1013787,13.74646
1007909,12.867061
1011810,12.049695
1013544,13.173773
1008155,12.455695
1005740,13.286093
1000494,12.84797
1016110,12.47939
1008577,13.86929
1013761,12.658322
1003927,13.37445
1003890,13.197132
1010413,13.277537
1015044,13.703612
1001938,13.45371
1012723,13.50951
1000740,13.317623
1012022,14.180599
1009629,12.495185
1004877,13.192877
1014889,13.164572
1017349,12.570462
1003792,12.958205
1008486,12.106431
1014231,13.150198
1006582,13.026855
1015510,12.919865
1001589,13.626568
1008008,13.689804
1001054,11.966859
1013896,13.391865
1011305,12.765668
1007919,12.94908
1017511,11.930464
1016052,12.457702
1012759,13.57132
1001912,12.849894
1004235,13.176938
1015208,13.498913
1011870,12.840444
1012665,12.753813
1001119,12.811562
1009873,13.549936
1002526,13.894393
1010459,12.746953
1008629,13.535752
1004382,13.636184
1012984,12.301599
1005726,11.989104
1000096,13.207604
1003774,12.85329
1008914,13.296642
1008461,12.49768
1004782,11.877064
1003791,13.886938
1013976,13.825566
1003978,12.99625
1017134,13.537092
1014692,13.633204
1008745,12.256335
1017561,13.203952
1001129,13.033276
1015536,13.159788
1015508,13.104019
1001355,12.13605
1004449,12.895089
1009261,13.072113
1017158,11.784034
1011328,12.658068
1000635,13.828111
1000542,13.164102
1014444,13.115198
1010029,13.186067
1013354,13.038805
1001407,13.214788
1002039,12.558913
1015870,13.60386
1007823,12.890722
1003816,12.791518
1001218,12.523772
1001387,12.84294
1010711,13.415151
1004105,13.011302
1017296,12.348756
1003705,13.644611
1001230,13.531863
1014289,13.421121
1015284,13.846064
1009616,13.761355
1007401,12.910357
1012246,13.619685
1016674,13.79648
1011321,13.208313
1009712,13.565751
1004464,12.86493
1004014,13.225632
1001537,11.534012
1000211,13.477282
1006646,13.511263
1009008,13.715815
1000861,13.183161
1007661,13.644213
1005121,12.85699
1001690,12.999192
1009806,12.695564
1000541,13.741775
1005272,12.511314
1002462,13.803558
1008237,12.903383
1005231,12.836217
1016094,13.529652
1008444,13.432381
1015120,13.366941
1007251,13.74132
1000059,13.515073
1007185,13.750636
1009836,13.071741
1014026,12.898026
1005296,13.121122
1000286,13.018929
1007178,13.320463
1005311,13.33423
1010023,14.092965
1000826,11.84244
1013639,11.872835
1015696,12.699479
1006549,12.927119
1013549,12.648925
1000578,13.011755
1015697,12.927672
1009669,13.347565
1006498,12.800633
1010047,12.411301
1007523,12.882069
1006153,12.721711
1014165,12.327842
1013171,13.406796
1003767,12.997021
1006962,12.930195
1015512,13.467106
1009312,13.584609
1002069,13.478734
1004993,12.747709
1015776,13.719495
1012233,13.718944
1010591,12.641245
1008886,12.695315
1009279,12.995232
1010245,11.612852
1001117,12.703908
1016203,13.753873
1011198,13.461636
1003552,12.730448
1011766,13.029122
1012267,12.896435
1008831,12.004436
1014641,12.852862
1001324,13.402868
1003620,12.341019
1017413,12.213412
1001576,12.765717
1016742,13.229461
1000299,13.356979
1013936,12.674765
1012063,12.619252
1017246,13.478888
1015110,12.996946
1016583,13.894681
1002200,13.691465
1015325,13.279017
1017574,13.625248
1014104,13.461716
1000014,13.081978
1005093,13.034126
1012432,14.152046
1007838,13.803041
1006181,12.568558
1009319,13.455845
1009953,12.593799
1011291,13.120823
1013695,12.590897
1003520,13.319779
1004207,13.07579
1000489,13.291474
1013696,13.415984
1006389,12.436113
1009697,12.14691
1002734,13.782123
1008300,13.928972
1014378,13.124452
1014948,13.980707
1003009,13.94873
1000344,13.133281
1011627,12.760034
1011444,13.392597
1007802,13.54394
1003466,11.966164
1017340,13.94858
1000831,13.471828
1005399,12.293072
1016722,12.764969
1006109,13.654815
1007601,12.565164
1015878,13.44389
1009395,13.317002
1001141,13.238376
1013326,13.565705
1001477,12.492706
1015407,12.329836
1009817,12.582098
1016734,12.444575
1003446,12.397059
1004786,12.975916
1000031,12.889771
1013143,13.397048
1007514,11.957039
1009998,12.500898
1007897,13.537428
1000897,13.648155
1005421,13.973955
1015421,13.060822
1009981,11.739029
1002116,13.196915
1005630,13.871196
1009354,12.197061
1011814,12.635116
1005547,13.439041
1003661,13.015707
1015098,12.593911
1009033,11.647117
1013618,13.81135
1012639,12.277823
1012838,12.760714
1001438,13.735435
1011763,11.750348
1006423,12.990836
1012877,13.201439
1012673,12.178464
1009222,13.308119
1004592,12.691849
1004366,13.41297
1016968,13.110168
1002724,13.384123
1005375,12.650451
1015210,12.680519
1008575,13.161311
1008812,12.586456
1004952,12.871215
1000332,13.843
1012852,12.57053
1000390,12.904006
1015945,13.0697
1009135,13.601188
1000095,14.029001
1001859,13.26494
1000853,13.33553
1004425,13.434063
1000386,12.752102
1006101,13.178139
1009841,13.155296
1001148,13.339988
1016567,13.206426
1000413,12.804404
1012322,12.863876
1000284,12.97733
1000820,12.798537
1017108,13.369992
1000973,12.535905
1011270,12.448222
1006425,13.084999
1008672,13.692007
1001676,13.413303
1014772,12.804074
1015502,12.56121
1015306,11.682514
1011567,13.992706
1006119,12.44992
1013467,12.720125
1008953,13.017579
1000180,13.802487
1016840,12.433673
1009627,12.54345
1015236,13.706083
1015554,12.553336
1001604,13.708551
1015805,11.815663
1000423,13.207834
1010005,13.61129
1005386,12.733505
1000914,12.877475
1008466,12.93889
1011461,13.402752
1001635,12.938531
1015799,12.368194
1006022,12.913339
1002628,13.841398
1011216,13.085962
1015810,12.89175
1007687,12.453966
1011406,13.25823
1012469,12.815579
1014421,14.010572
1000838,13.297411
1013845,12.691764
1014856,12.638868
1004108,12.721519
1006580,12.845487
1005155,12.946343
1012192,12.972786
1014216,13.942822
1011884,12.411795
1009136,12.759302
1014634,13.339769
1010434,12.275053
1001890,13.982222
1015001,12.811986
1013650,13.06168
1003743,12.802398
1003447,12.706754
1001022,12.254568
1013521,11.886103
1009535,13.450676
1007465,13.148124
1014360,12.392427
1007825,12.416716
1006431,12.943888
1017364,12.530512
1006134,12.032347
1013202,12.466014
1011069,13.555226
1004742,12.765375
1013790,13.148291
1016955,12.735479
1002814,12.611139
1015443,13.034337
1003782,11.917987
1010800,13.772516
1005996,12.892791
1012511,13.263309
1005043,13.790284
1004427,12.904605
1007940,12.954425
1005462,12.893484
1001443,12.430681
1000242,13.538184
1005304,11.946933
1009808,12.90515
1008972,12.93872
1005552,12.925356
1011924,12.443267
1017562,12.820198
1002837,12.989633
1005277,13.501203
1000300,14.098974
1015541,12.251804
1012829,12.322259
1012254,12.283891
1008457,13.431481
1009883,13.146091
1007406,12.870307
1009844,12.843001
1012068,13.136915
1000370,12.94598
1016458,13.489509
1012155,13.651083
1009169,13.00437
1008301,13.979609
1002984,12.78589
1008085,12.893521
1012779,12.872821
1016262,12.213013
1008295,12.990406
1003438,12.048673
1004091,13.136785
1005779,14.186328
1008865,13.65381
1009992,13.33654
1011565,12.335057
1013958,13.055405
1009062,12.601266
1015245,12.84651
1009201,12.906128
1012319,13.819387
1014678,12.585908
1007545,12.123163
1011220,12.854585
1005373,14.025693
1010332,12.832493
1004389,14.188596
1004529,12.90307
1013878,12.886458
1004333,14.077362
1009019,14.121998
1016308,12.801022
1011323,13.195501
1006701,13.826328
1009649,12.658572
1009964,13.822124
1013891,13.351328
1010981,12.469176
1016680,12.736237
1008338,12.833151
1013503,13.027324
1017421,13.401806
1002996,13.94178
1009493,13.508445
1013414,13.298374
1001185,12.850814
1010578,12.84715
1008675,13.549945
1015093,13.7264
1006045,13.333894
1017383,14.061063
1009499,13.483606
1012893,12.420907
1004734,13.272932
1016573,12.695243
1012499,12.503937
1002351,12.449644
1002602,13.816155
1016472,12.271994
1004259,13.12226
1009204,13.246618
1012405,12.948778
1001447,13.440162
1003143,13.613303
1004286,12.821123
1009258,13.239564
1001382,13.375621
1014625,13.461138
1015867,11.830938
1014694,13.839501
1006391,13.072555
1002995,11.408588
1002624,13.128573
1006417,13.109468
1001400,13.600735
1013192,12.733578
1010285,12.295773
1006942,13.988811
1006936,13.012948
1001203,12.492495
1003515,13.145539
1010980,13.259571
1002890,12.89026
1002792,12.997257
1011393,13.431438
1016683,12.346172
1007756,12.622126
1017237,13.710715
1015091,11.661573
1014954,12.14538
1012809,13.039827
1013533,12.799524
1000508,13.687252
1009818,13.834338
1016156,13.331171
1017373,12.749049
1011199,12.519676
1007262,12.693702
1011727,11.901715
1015270,13.852697
1014976,13.63204
1007616,12.622265
1000117,13.850979
1014393,13.387857
1001296,13.417096
1017531,11.858279
1016604,13.187353
1012398,13.151559
1005595,13.550607
1000520,12.529063
1005172,13.922921
1011720,12.606401
1010209,13.202848
1009403,13.89162
1012194,13.876434
1006917,13.053386
1010595,13.175608
1012693,12.191804
1012735,13.164755
1016297,13.231057
1010660,13.042504
1002046,12.505264
1001919,12.580173
1001746,11.605075
1001709,14.101471
1010890,13.595509
1004960,13.503894
1000814,13.637101
1003187,12.998052
1009002,13.830254
1002017,11.999882
1007942,11.815214
1009785,12.840956
1010446,12.138134
1008992,13.203662
1017146,12.874408
1004918,13.273119
1010855,12.679267
1003260,13.071313
1015194,11.995788
1000662,13.767384
1001314,12.095987
1011576,12.818889
1001663,12.484788
1013712,13.734096
1017143,13.593454
1002583,14.105583
1014110,12.366238
1016007,13.986891
1003719,12.020859
1012003,13.890685
1007758,13.278125
1014302,13.404854
1006586,13.335873
1017250,12.471633
1000197,13.41326
1004992,12.873166
1010929,12.824473
1008528,13.010986
1010104,13.829695
1013449,12.19864
1016016,13.589856
1015292,13.37497
1005692,12.747425
1015704,12.403623
1014499,12.731528
1000603,13.894581
1005294,13.164032
1016255,13.342005
1017326,13.151752
1013592,14.043991
1003247,12.875448
1004794,13.005764
1001761,13.01341
1004330,12.998419
1007657,13.281992
1012899,12.756566
1017342,12.58168
1005912,13.420868
1015795,12.513108
1011026,13.458468
1009327,12.947841
1005711,12.92205
1007076,13.009203
1001213,13.517324
1016386,13.244708
1017182,13.011435
1017214,12.360905
1011840,12.462773
1016474,13.115069
1017588,13.113917
1001283,12.699944
1012089,12.738872
1000957,13.156473
1006173,12.097214
1011583,12.138491
1006221,13.134409
1008014,13.54526
1000757,13.298945
1001339,12.047004
1016872,12.772907
1010300,12.427458
1011904,12.020843
1000563,11.986193
1001544,12.198484
1008144,13.286017
1007027,13.455021
1000720,13.813654
1003205,13.791918
1009728,13.214712
1017301,12.791815
1016806,13.120443
1000065,12.848895
1011030,13.019777
1006920,13.753213
1006090,13.473741
1012020,11.496434
1015645,13.229953
1014602,13.591576
1000899,13.583712
1000730,13.559637
1001506,12.696926
1011343,13.375852
1002557,12.816635
1006630,13.75347
1009391,12.605969
1003039,14.057362
1015796,13.182034
1008859,12.707578
1004297,11.72394
1013473,13.083127
1003322,12.932725
1006379,13.210595
1006098,13.397996
1007351,13.699537
1013166,13.145164
1011081,13.323596
1011527,13.339879
1000068,12.99377
1012530,13.104804
1008419,12.786329
1001954,13.09272
1011515,14.187129
1016224,13.844501
1002230,13.579589
1006606,13.06462
1012224,13.04464
1002537,11.590173
1006734,13.192257
1013125,13.979959
1000938,13.668453
1012312,12.92741
1007005,13.8493
1002276,13.408206
1005510,14.111114
1001999,13.12866
1014441,12.376115
1015299,13.033247
1010601,13.385879
1003281,12.971856
1003801,14.156804
1006035,12.835509
1013705,13.391543
1009843,12.902714
1003014,14.035844
1012437,12.615057
1002332,12.810276
1001038,13.920331
1016829,12.836042
1006228,13.045762
1014247,12.347487
1003410,12.705239
1002122,12.561003
1008592,13.119449
1017211,12.552812
1005687,13.270262
1002035,13.141476
1005556,13.125707
1006392,12.559837
1010152,13.896627
1008963,13.737549
1011632,12.949783
1006130,14.034319
1004134,13.301069
1002155,12.120268
1015820,12.365982
1016188,12.865118
1014802,13.525096
1011519,12.595815
1000685,13.082352
1006571,12.594257
1010793,13.507898
1004421,13.658318
1015701,13.7178
1004482,13.031899
1013230,13.339508
1000295,12.501451
1000884,13.363104
1012457,12.696019
1003015,12.378931
1008942,13.104393
1012729,12.760589
1008973,12.694879
1013490,13.298823
1012999,13.581505
1010393,12.545957
1009080,12.760906
1014080,13.222643
1002400,12.271739
1010970,12.416092
1009919,12.147792
1001465,13.047392
1001068,13.070894
1010726,12.939138
1001686,13.838918
1013083,13.42366
1003926,13.247776
1008741,13.07746
1000660,13.1393
1011219,12.073133
1001332,11.74206
1017198,12.586114
1004959,13.504686
1007773,11.934014
1011570,12.940556
1009272,11.943406
1003766,12.124799
1003083,11.98569
1003444,12.800781
1008117,13.284422
1015614,12.927744
1004182,13.015239
1007184,13.357326
1005745,13.919563
1010966,13.379255
1016356,12.513596
1010605,13.161183
1015401,13.168672
1002459,12.448299
1013407,12.645884
1012161,13.235901
1011607,12.097158
1003586,13.059093
1009874,12.628841
1006599,13.426986
1017333,13.487574
1006963,13.264752
1015122,13.580559
1002957,12.499727
1004657,12.812567
1009160,13.021811
1007847,13.030985
1006902,12.922345
1015376,13.525652
1014708,12.837916
1000575,12.319142
1014310,11.94073
1013221,12.579244
1003092,12.742634
1002691,13.07063
1001375,13.956729
1016447,14.114127
1010403,12.887483
1005261,13.198671
1007868,13.189531
1002344,13.119511
1000945,13.151838
1014243,12.8031
1006407,13.133322
1002111,13.634498
1004581,12.8982
1000459,12.519633
1007222,14.039588
1006357,13.875605
1010566,13.61436
1002954,12.640492
1000007,12.142633
1006982,12.624615
1000250,13.923019
1012703,12.421588
1010702,12.785168
1013749,14.101587
1001291,13.538463
1016991,13.846002
1007267,13.019109
1009025,12.392974
1015076,14.118314
1010020,12.756183
1009855,13.670776
1000976,13.573243
1013987,13.911267
1009057,12.237429
1011971,13.248667
1009501,12.714772
1010664,13.567411
1008933,13.90078
1016710,12.987986
1011876,12.731674
1017419,12.599186
1009162,13.031011
1008399,13.109945
1000145,11.764149
1014838,12.582135
1015165,12.274948
1004183,13.653933
1005443,12.71518
1012363,13.264902
1014774,13.343307
1005822,13.704622
1002944,12.388696
1002682,13.6928
1003146,12.483541
1017428,13.324019
1001487,13.597689
1005717,13.22111
1012917,13.962025
1011506,13.729962
1007659,11.99596
1004261,12.507811
1001832,12.767611
1010463,13.68472
1000331,14.008207
1000692,12.643299
1001285,13.06775
1010417,13.442655
1000760,13.985943
1005554,14.053968
1009470,12.573703
1005656,11.918568
1005380,13.529164
1001885,13.50249
1016318,13.109064
1017416,13.175801
1010373,13.472463
1004977,12.021039
1002178,12.263147
1000933,11.96242
1011979,13.201552
1000466,13.281319
1006030,12.85318
1000244,12.105989
1014402,13.758935
1015832,13.583055
1010678,13.572642
1006205,13.522739
1001807,13.152888
1010805,13.080157
1007371,12.312924
1009456,12.286869
1012942,12.866316
1013769,13.914521
1000840,13.148314
1005817,13.171824
1014811,13.727469
1005971,14.058028
1006352,12.593218
1011641,13.294212
1012849,12.306589
1005447,13.750318
1002328,11.988466
1006137,13.131076
1006011,13.642921
1000279,13.531562
1010507,13.623386
1010360,11.718423
1007229,13.98838
1010962,12.991421
1014743,12.708295
1012560,14.019032
1017161,12.645448
1016492,11.729977
1004544,12.530556
1009586,12.904606
1005850,13.094209
1007800,13.401841
1012120,12.338803
1009423,12.892763
1003048,14.086272
1009758,13.729
1006252,13.129536
1009440,13.430017
1006198,13.367302
1001310,13.138243
1005706,12.469723
1008425,13.227699
1016381,12.265858
1002229,12.859153
1017595,13.130842
1012996,13.31908
1004680,12.567537
1004762,14.013482
1000144,13.366803
1016232,12.489828
1016642,13.091886
1004801,12.464699
1014630,13.643865
1008665,11.526504
1009665,13.319205
1011705,13.124927
1003223,13.108622
1003543,12.217731
1000348,13.11082
1013827,13.105873
1008433,12.597897
1008560,13.274733
1016476,13.553169
1015977,13.003634
1010416,13.228446
1013799,13.711645
1012944,13.634054
1002572,13.677587
1013598,13.81735
1009351,12.872888
1005685,12.997469
1009842,13.217153
1016322,12.098536
1014282,12.624264
1010690,13.040696
1013444,13.916198
1010560,12.95549
1009281,13.086266
1005716,11.734768
1008380,13.307648
1007004,11.907999
1013840,12.921166
1002783,12.632143
1016235,13.78319
1015538,12.839239
1002630,12.500635
1016956,13.437602
1001169,13.159681
1004519,12.705171
1007453,12.260289
1003541,13.192574
1000715,11.857206
1015456,12.492241
1014760,13.70985
1002463,13.337207
1017545,13.630004
1012833,13.352689
1011127,13.186013
1016741,13.816863
1006699,13.078684
1004595,13.720298
1009607,13.480063
1017509,12.916983
1014815,12.824374
1016276,12.424662
1015506,13.02633
1012051,13.365733
1008200,13.513718
1010671,11.878512
1002081,13.38922
1007442,14.070315
1007283,13.876393
1011048,12.709003
1012997,12.850802
1013307,14.085472
1012162,13.054489
1001688,13.55339
1008030,13.225795
1015357,12.554609
1005975,12.564243
1009524,13.442943
1000366,13.216055
1017363,14.182398
1010900,13.004655
1015887,12.921859
1006956,12.62482
1002806,13.414526
1002363,13.470973
1014406,12.57385
1004761,13.486089
1014652,12.66627
1002662,13.224362
1009084,11.913244
1000170,13.047596
1003786,13.639449
1013016,13.907897
1010883,13.225718
1012024,13.70036
1017505,13.355641
1014706,13.720452
1010846,13.838748
1007173,12.989372
1001808,13.754408
1014204,12.445403
1009588,12.563361
1007434,13.720869
1002259,13.364738
1010639,13.067952
1010256,12.62296
1002131,14.032146
1014383,12.909843
1016487,12.728284
1006242,11.966106
1012375,11.811245
1013930,13.852742
1001313,13.439518
1015080,12.167837
1002244,12.829669
1013992,12.777654
1004620,12.190435
1013263,13.380402
1001605,11.567802
